text,date,retweets,favorites,negative,neutral,positive,compound
"Glad to help, Jennifer. Have a great trip. ^EB",2018-02-06 12:35:18,0,2,0.0,0.338,0.662,0.8689
Seems like @ united has no clue about basic security,2018-02-06 12:34:59,0,1,0.148,0.336,0.517,0.6705
"Been so long since I flew # UnitedAirlines that I forgot why I stopped - yesterdays trip reminded me! They did NOTHING to make things better or easier during a difficult trip, when a few simple things would have made all the difference # NotSoFriendlySkies # AintFlyingThemAgain",2018-02-06 12:33:57,0,0,0.099,0.766,0.135,0.3802
Ahh ..longer than Paris for me,2018-02-06 12:33:18,0,0,0.0,1.0,0.0,0.0
Probably uses case-insensitive authentication too...,2018-02-06 12:33:00,0,0,0.0,1.0,0.0,0.0
You're welcome! Even used my United card to pay for it,2018-02-06 12:32:04,0,0,0.09,0.516,0.393,0.69
"I think my point is more around the fact that there are legitimate cases to be made both for, and against. There is no right or wrong answer, despite what the army of Twitter experts think.",2018-02-06 12:31:56,0,1,0.138,0.862,0.0,-0.6486
Merci for the tips! Will look into it!,2018-02-06 12:31:38,0,1,0.0,1.0,0.0,0.0
"Jesus @ United, no seat back screens on a 3.5 hour flight? That is pathetic, and this is the last United flight I will ever take.",2018-02-06 12:31:36,0,0,0.193,0.623,0.184,-0.0772
Come on @ united ! GET @ tweetsoutloud to his destination on time so He can watch the launch! PBS News Hour has a live feed too!https://twitter.com/tweetsoutloud/status/960972977125896192 …,2018-02-06 12:31:18,0,0,0.0,0.857,0.143,0.5684
"Hey Nathan, feel free to DM us some more details. ^RYhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-06 12:30:39,0,1,0.0,0.752,0.248,0.5106
"How about a written transcript live feed? Morse code? Come on, United Airlines! # FalconHeavyLaunchhttps://twitter.com/nbatalha/status/960972804777586688 …",2018-02-06 12:30:19,0,3,0.0,0.777,0.223,0.5349
Interesting IATA take on the # United Airlines ‘dragging off’ incident last year. • United different near $1 Billion loss in value • “United PR and CEO message did not help”pic.twitter.com/qaIZxHa5hu,2018-02-06 12:30:04,3,3,0.061,0.658,0.282,0.8126
"Honest question: how does one site, United in this case, blocking the use of password managers prevent a fishing site from using this form-auto-fill-hidden-field trick to steal CC info?",2018-02-06 12:30:03,0,8,0.193,0.608,0.199,0.0516
BIG thanks @ united for moving my daughter’s middle seat on UA 222 next to mine 10E. She’s 12 and I appreciate it pic.twitter.com/FmTjKl55dB,2018-02-06 12:30:01,0,1,0.0,0.693,0.307,0.8126
"ICYMI - Past # CIO100 winning companies include: Chico’s FAS, DIRECTV, EMC, FedEx, GE Capital, Georgetown University, Honda, The New York Times, United Airlines, and MORE. Submit an application today. Applications due February 9. https://www.eiseverywhere.com/ereg/newreg.php?eventid=292891& …pic.twitter.com/u8BfNfol7C",2018-02-06 12:30:01,0,0,0.0,0.833,0.167,0.7351
"ICYMI - Past # CIO100 winning companies include: Chico’s FAS, DIRECTV, EMC, FedEx, GE Capital, Georgetown University, Honda, The New York Times, United Airlines, and MORE. Submit an application today. Applications due February 9. https://www.eiseverywhere.com/ereg/newreg.php?eventid=292891& …pic.twitter.com/fG04vUo4nw",2018-02-06 12:30:00,0,0,0.0,0.833,0.167,0.7351
It's currently live! About 15 more minutes now. ^MD,2018-02-06 12:29:40,0,6,0.0,1.0,0.0,0.0
@ KeilaKirk,2018-02-06 12:29:06,0,0,0.0,1.0,0.0,0.0
"We have responded to your DM, Tom. ^TP",2018-02-06 12:28:40,0,1,0.0,1.0,0.0,0.0
@ united landed at ohare 30 minutes early - got to the gate almost 25 minutes late (not later ) - how is that even possible,2018-02-06 12:28:34,0,0,0.0,0.882,0.118,0.4215
Too all of our athletes heading out for the # WinterOlympics... Kick Ass!! # TeamUSA # USA # GOUSA,2018-02-06 12:28:10,0,0,0.226,0.774,0.0,-0.6229
お味もGood なんですね 今は日本ですよね？いつも早起きなんですか？それとも深夜のお仕事開け？はたまた、NYにいらっしゃる訳ではないですよね,2018-02-06 12:27:34,0,1,0.0,1.0,0.0,0.0
"Hi, Amanda. Thanks so much for flying with us. We hope you have a wonderful trip. ^CM",2018-02-06 12:26:30,0,2,0.0,0.578,0.422,0.8591
Come back home brother we are missing you so much @ United,2018-02-06 12:26:04,0,0,0.154,0.63,0.216,0.2212
There is literally a tablet and table with nice chairs every where. I was shook.,2018-02-06 12:25:24,0,1,0.092,0.724,0.184,0.34
"Hi, Alex. Would you mind sending us a DM with your MileagePlus number and letting us know what is going on? We can definitely look into this matter. ^CM https://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-06 12:25:08,0,1,0.0,0.826,0.174,0.54
"You will need to open a file with your final carrier's baggage team when you arrive, Kashrin. ^KF",2018-02-06 12:24:34,0,1,0.0,1.0,0.0,0.0
Heading home to # Denver after an awesome celebration in the Big Easy! Hanging out in @ NO_Airport waiting for a @ united plane to get here...the wait made easier by sitting near a legend... @ JuliusErving! # NOLA # MSY # DrJ # DreamingOfBeignetsAndKingCakepic.twitter.com/EQXLFBh8Bp,2018-02-06 12:23:48,0,6,0.0,0.702,0.298,0.9214
Gonna drag them off the plane too?,2018-02-06 12:23:47,0,0,0.241,0.759,0.0,-0.2263
We're so excited we got to share this special evening with you both. Congrats! ^EB,2018-02-06 12:23:16,0,1,0.0,0.484,0.516,0.8936
"Susan, we're keeping our fingers crossed. We truly want you all to enjoy your trip. ^JR",2018-02-06 12:22:27,0,1,0.0,0.637,0.363,0.7506
Could @ Sothebys be my one true?,2018-02-06 12:22:08,0,0,0.0,0.641,0.359,0.4215
"Following peacock fiasco, United Airlines tightens policy for comfort animals https://www.stuff.co.nz/travel/news/101168563/following-peacock-fiasco-united-airlines-tightens-policy-for-comfort-animals …",2018-02-06 12:21:26,1,3,0.199,0.482,0.319,0.25
"Hoping to head off pilot shortage, United Airlines and Metro State aviation program launch unique partnership - https://goo.gl/fka1sf pic.twitter.com/lRbVi4St0m",2018-02-06 12:21:19,0,0,0.093,0.648,0.259,0.5574
Go @ TeamUSA! The Punchkickers can't wait to watch! # TeamUnited,2018-02-06 12:21:03,0,0,0.0,1.0,0.0,0.0
An exciting partnership for UA’s DENTK and @ msudenver. UA pilot training project championed by @ MayorHancock and Denver City Council paying off for Denver community! @ ChrisJHerndon @ OrtegaAtLarge @ KniechAtLarge @ SGilmoreDist11 @ AlanSalazarCO,2018-02-06 12:19:49,1,6,0.0,0.826,0.174,0.69
Old Turkish Airlines 777 more comfortable than newest UAL,2018-02-06 12:18:40,0,0,0.0,0.69,0.31,0.5563
"Hi Arthur, have you been rebooked? ^MD",2018-02-06 12:18:27,0,1,0.0,1.0,0.0,0.0
"Awww shiz, United Airlines said I can't fly with my emotional support elephant. Henry the elephant is simply crushed over it. He's never going to forget this! I might have to get him an emotional support Capuchin just to deal with this discrimination.",2018-02-06 12:17:50,0,8,0.056,0.678,0.266,0.8205
"We apologize for how this situation was handled. We should never make assumptions, and regret the difficulty you experienced. ^JR",2018-02-06 12:17:48,0,1,0.22,0.72,0.059,-0.5859
Just don't fly with them. The block people on social media for being critics. They drag people off planes because the overbooked the flight. # fail # united,2018-02-06 12:17:16,0,0,0.306,0.612,0.082,-0.7717
I’ll believe more upgrades if and when I get one!,2018-02-06 12:17:08,0,0,0.0,1.0,0.0,0.0
"Jealous of going to someone that beats up doctors, I don’t think so.",2018-02-06 12:16:55,0,7,0.214,0.786,0.0,-0.4588
Password managers *do* require authentication before they'll populate your login fields. Please don't dismiss me. I encourage you to consult other security professionals.,2018-02-06 12:16:51,0,8,0.102,0.72,0.178,0.2495
Don't you wish @ AmericanAir would get involved? Bye @ Delta sales. It's been fun!,2018-02-06 12:15:34,0,0,0.134,0.653,0.213,0.3257
I called and they weren't able to find an answer. Really don't want to book something only for it to not be eligible.,2018-02-06 12:15:16,0,0,0.067,0.933,0.0,-0.1281
@ united & @ AskSynchronyhttps://twitter.com/EFF/status/960965887887994880 …,2018-02-06 12:14:54,0,0,0.0,0.263,0.737,0.4215
"Have a wonderful time, Lisa. Thanks for sharing your journey with us. ^MD",2018-02-06 12:14:43,0,2,0.0,0.489,0.511,0.8555
美味しいし、カラフルで綺麗でした,2018-02-06 12:13:55,0,1,0.0,1.0,0.0,0.0
"Last time I checked, @ united had great customer service. I was clearly proven wrong because they obviously don't go above and beyond for their customers. @ VirginAmerica would’ve voided that $200 change fee.",2018-02-06 12:13:45,0,0,0.08,0.672,0.248,0.7579
Huge shout out to @ united and the entire flight and cabin crew (esp Ashley B and Julia G in 1st class) from last night's BOS-LAX flight UA717 for making a special night even more special! # engaged # unitedjourney # flythefriendlyskiespic.twitter.com/AnZprIHUX7,2018-02-06 12:13:20,1,33,0.0,0.685,0.315,0.9148
美味しかったです。リフレッシュ！,2018-02-06 12:12:59,0,1,0.0,1.0,0.0,0.0
@ united you confirmed that in the last tweet. Are you able to forward it onto MAN since I am no longer flying out of ORD. I arrive to MAN tomorrow morning,2018-02-06 12:11:31,0,0,0.069,0.844,0.087,0.1531
What are some interesting mental health issues you've come across in the air with pax or crew? @ LadySpeedbird @ PilotKateBees @ united @ airlinepilotguy @ pilot,2018-02-06 12:11:23,0,0,0.0,0.784,0.216,0.6705
Two (2) United Airlines United Club OneTime Passes Expires 6/30/2018 # BuyNOW $57 # deal # ebay couponshttp://ebay.to/2E31SVw,2018-02-06 12:11:09,0,0,0.0,0.699,0.301,0.6808
Sounds good. Please check the spam folder in your email to make sure it doesn't end up there as well. ^KF,2018-02-06 12:10:43,0,1,0.089,0.569,0.342,0.7269
Hi. How do I transfer my miles to Delta?,2018-02-06 12:09:46,0,4,0.0,1.0,0.0,0.0
Welcome to my world!,2018-02-06 12:08:12,0,0,0.0,0.477,0.523,0.5093
More delays!!! We are waiting for a captain. Earlier we waited for a gate to dock. It’s as if @ united doesn’t know they are an airline,2018-02-06 12:07:59,0,0,0.0,0.862,0.138,0.5684
"Hey Daniel, can you DM us your confirmation number so that we can take a closer look? ^RYhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-06 12:07:13,0,1,0.0,0.906,0.094,0.168
Great shout out to a company Doing the right thing by @ FlyingWithSara congratulations @ united CEO Oscar Munoz # timesUphttps://twitter.com/flyingwithsara/status/960939624632897536 …,2018-02-06 12:06:57,5,25,0.0,0.565,0.435,0.8957
"Not yet. The e-mail from Customer Care says it could take 3 days, but on the phone I was told it will likely arrive in a few hours/this evening",2018-02-06 12:06:47,0,0,0.0,0.923,0.077,0.2732
# unitedairlines # delayedluggage # compensation,2018-02-06 12:06:31,0,0,0.0,1.0,0.0,0.0
"United Airlines ahorrará millones de litros de combustible, contribuyendo al cuidado del medioambiente http://miradornacional.com/2018/02/06/united-airlines-ahorrara-millones-de-litros-de-combustible-contribuyendo-al-cuidado-del-medioambiente/ …",2018-02-06 12:06:03,0,0,0.0,0.811,0.189,0.4215
United Airlines ahorrará millones de litros de combustible @ united http://ow.ly/PHLE30if0wr pic.twitter.com/h2YYazUTR7,2018-02-06 12:05:40,0,0,0.0,0.588,0.412,0.6808
"Hi, Azita. What's going on? Feel free to send over more details on your experience. ^EB https://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-06 12:04:52,0,1,0.0,0.814,0.186,0.5661
"Hey @ united - Per the smart folks who have already told you, please support Password Managers to promote # LongAndStrong passwords.",2018-02-06 12:03:40,0,1,0.0,0.517,0.483,0.9022
"Hi there, Richard. Have you received the new certificate? ^KF",2018-02-06 12:02:36,0,1,0.0,1.0,0.0,0.0
...I left my heart in Shiny Mudkip.,2018-02-06 12:01:52,0,17,0.0,1.0,0.0,0.0
United strikes again. Can't stand them,2018-02-06 12:01:15,0,0,0.269,0.43,0.301,0.0772
"Not allowing usage of a password manager encourages people to reuse passwords, which is the absolute opposite of good security.",2018-02-06 12:00:44,0,3,0.0,0.661,0.339,0.802
I liked a @ YouTube video http://youtu.be/K3XPVvq1byA?a  I PUT UNITED AIRLINES UP FOR SALE **PRANK** (COP CHASE),2018-02-06 12:00:30,0,0,0.0,0.635,0.365,0.7456
/ / / CLEAR / / / ~~~~~~~~~~~~~~~~~~~~~ @ united b767 entering at runway… https://www.instagram.com/p/Be3ixPchi9l/,2018-02-06 12:00:12,0,0,0.0,0.495,0.505,0.7297
"Keepass does this https://keepass.info/help/base/autotype.html … although it is less intergrated with browsers and harder to sync, although i used sync thing for that",2018-02-06 11:59:52,0,1,0.0,1.0,0.0,0.0
echo blacklist sarcasm >> /etc/modprobe.d/twitter.conf,2018-02-06 11:59:11,0,8,0.322,0.678,0.0,-0.2263
"@ EFF @ mattblaze @ united to be fair, it can do by the time you get into the kernel on mobile devices, the only devices that actually have small disks",2018-02-06 11:57:55,0,0,0.0,0.836,0.164,0.6249
You disgust me.,2018-02-06 11:57:48,0,0,0.661,0.339,0.0,-0.5994
They aren’t. Most of the team is already in South Korea. The only Team USA members on this flight is about 30 Freestyle Skiers.,2018-02-06 11:57:42,0,1,0.0,0.931,0.069,0.1779
"Hoping to head off pilot shortage, United Airlines and Metro State aviation program launch unique partnership http://dpo.st/2GSPDZF  via @ denverpost",2018-02-06 11:57:36,1,0,0.085,0.678,0.237,0.5574
Who got dragged off the plane this time?,2018-02-06 11:57:29,0,0,0.146,0.854,0.0,-0.0516
"@ unitedairlines flying from Vancouver to Brasilia via Houston and Sao Paulo. Houston to Sao Paulo cancelled. Luggage lost in Panama City. Airlines have had my luggage since Saturday, Feb 3 at 4 am. It is now Tuesday Feb 6 5:55 pm. No luggage. No call from United Airlines",2018-02-06 11:56:48,0,0,0.169,0.777,0.054,-0.5994
Hi there! Can you please DM us your confirmation number so that we can look into this further? ^RYhttps://twitter.com/messages/compose?recipient_id=260907612 …,2018-02-06 11:56:01,0,2,0.0,0.8,0.2,0.5027
Exactly. Very tiring....,2018-02-06 11:55:59,0,1,0.0,1.0,0.0,0.0
"Savannah, Georgia to Rome, Italy for only $405 roundtrip with @ united. http://www.secretflying.com/posts/savannah-georgia-rome-italy-405-roundtrip/ …pic.twitter.com/iwqRDpTMJa",2018-02-06 11:55:15,7,12,0.0,0.797,0.203,0.4215
United Airlines makes a tweak in its basic economy fare https://www.bizjournals.com/houston/news/2018/02/05/united-airlines-makes-a-big-tweak-in-its-basic.html … # AvGeek # PaxEx,2018-02-06 11:55:08,1,0,0.0,0.797,0.203,0.4215
"Hi there, can you please DM us your confirmation number so that we can take a look? ^RY https://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-06 11:54:46,0,1,0.0,0.802,0.198,0.4515
@ united @ unitedexpress # flightUA4343. # unpleasant # flightattendant # stops me to bring my # small # carrybag although it does#fit in the # headcompartement,2018-02-06 11:54:02,0,0,0.209,0.667,0.124,-0.2263
"Hey Jason, we see your DM and are responding now. ^AD",2018-02-06 11:53:50,0,1,0.0,1.0,0.0,0.0
@ united I NEED HELP PLEASE,2018-02-06 11:52:25,0,0,0.0,0.097,0.903,0.8506
Can confirm.,2018-02-06 11:52:18,0,0,0.0,1.0,0.0,0.0
"I hope this is just the social media person @ united not relaying the policy correctly, but cause if not this is contra basically every infosec password best practice there is. https://twitter.com/united/status/960423339423449088 …",2018-02-06 11:51:47,0,0,0.0,0.737,0.263,0.8641
"Just when I was working on moving trips to Delta - lol! I've had more success with @ AmericanAir of late - much easier rebooking experience when there have been trouble. My is @ SouthwestAir still, but lots of cancellations lately...",2018-02-06 11:51:44,1,1,0.046,0.791,0.163,0.5773
We hope your next flight is a smoother experience. Please let us know if you have any questions or concerns. ^NJ,2018-02-06 11:51:27,0,1,0.0,0.776,0.224,0.6369
"What are the odds, Vlad? This is pretty cool. ^KF",2018-02-06 11:51:03,0,1,0.0,0.593,0.407,0.6705
"Thanks for this information Allison, we will pass this along to the appropriate teams. We hope you had a great flight otherwise. ^RY",2018-02-06 11:50:58,0,2,0.0,0.657,0.343,0.872
United Airlines and Metro State aviation program launch unique partnership http://ht.ly/lGtC30ieEVw,2018-02-06 11:50:13,2,1,0.0,0.781,0.219,0.4215
"Hello Diana, do you currently need assistance? Are you now on your way? ^MD",2018-02-06 11:49:43,0,1,0.0,1.0,0.0,0.0
@ united also has fixed security questions with fixed answers. whole auth scheme needs to be redone.,2018-02-06 11:49:26,0,1,0.0,0.729,0.271,0.6369
"Not silly at all, MJ. We've said it once and we'll say it again: Stroop is love. Stroop is life. ^AD",2018-02-06 11:49:04,0,2,0.0,0.782,0.218,0.6486
Yes,2018-02-06 11:48:22,0,0,0.0,0.0,1.0,0.4019
"Hey Antonio, sorry for the delay. Can you DM us your MileagePlus number and some details about what is going on? We're happy to help. ^RY",2018-02-06 11:48:11,0,1,0.111,0.65,0.238,0.6249
"@ United J.R. Celski used to train with our club in L.A. How can I (and his family/friends) get an Ice Lightening figurine if we're not flying through a United hub on Friday? H. Sano, 1 Million Miler http://stuckattheairport.com/2018/02/05/how-to-get-one-of-uniteds-olympic-athlete-superhero-action-figures/ …",2018-02-06 11:48:10,0,0,0.0,0.855,0.145,0.6808
They chose to make very bad security questions instead of offering dual factor after their breach. I dowt this new beat down will change their minds.,2018-02-06 11:48:07,0,1,0.129,0.78,0.091,-0.2766
"Thanks for the response and for taking action. It was flight UA260, Denver to Seattle. Announcement about overhead space being full occurred just as boarding group 2 was finishing up, which felt very early.",2018-02-06 11:47:44,0,0,0.0,0.917,0.083,0.4404
Your password security practices are bad. Do not disable pasting.,2018-02-06 11:47:24,0,35,0.252,0.576,0.173,-0.2732
"Hey @ united , is there a prize for hitting 100k Lifetime Flight miles exacly :P pic.twitter.com/mCVNqOSFKx",2018-02-06 11:47:19,0,0,0.0,0.555,0.445,0.8331
@ united Agreed. https://twitter.com/mattblaze/status/960634780151926791 …,2018-02-06 11:47:19,0,0,0.0,0.169,0.831,0.5994
We can definitely see how this would be a frustrating experience. We are glad you made it on another flight. Is your travel complete? ^NJ,2018-02-06 11:47:09,0,1,0.098,0.709,0.193,0.4215
"Yesterday took ua87 Shanghai to EWR in Polaris business. What a disappointment . No entertainment system for 15 hr flight, only had chicken entree, no gel mattress pad and dirty nasty pillow I had to wait 2 see if there was no-show in order to exchange. What a letdown! @ united pic.twitter.com/3psLeOmly0",2018-02-06 11:46:23,0,0,0.245,0.66,0.095,-0.8356
"Hey Michelle, thanks for the great suggestion. We'll be sure to pass that along to our mobile app development team. In the meantime, you can read the current issues of Hemispheres and Rhapsody on http://www.unitedmags.com . Do you have a favorite article from a previous issue? ^RY",2018-02-06 11:46:23,0,2,0.0,0.765,0.235,0.9062
It looks like it was scanned into the baggage claim area in ORD. ^KF,2018-02-06 11:46:06,0,1,0.0,0.839,0.161,0.3612
United Airlines comprometida con el medioambiente http://ift.tt/2nNk6iN,2018-02-06 11:45:28,0,0,0.0,0.682,0.318,0.4215
Missed the 9:50 and the agent who kept telling me she couldn’t help me wouldn’t look me in the eye while her superior easily figured it out (after the flight had left). I made it to standby on the 11. All in all not a great experience.,2018-02-06 11:45:27,0,0,0.102,0.739,0.159,0.4777
"Appreciate the support the @ TeamUSA athletes are getting - let's do the same for all passengers who fly @ united from here on out, eh? Go for the Gold in your standards of quality customer service! https://twitter.com/united/status/960950314760208384 …",2018-02-06 11:45:24,0,0,0.0,0.79,0.21,0.8172
"Hey Randi, we know your time is valuable and apologize for the wait you experienced when booking. ^TP",2018-02-06 11:44:40,0,1,0.0,0.78,0.22,0.5423
"We're sorry to hear your Wi-Fi wasn't working today, Mike. Please request a refund for it here: http://bit.ly/1qsn6d7 . ^NJ",2018-02-06 11:44:24,0,1,0.066,0.816,0.117,0.25
Nothing like a good 'ole 8 hour flight delay ... I should be rounding the back 9 by now! # RatherBeGolfing # AtleastitswarminFlorida @ united,2018-02-06 11:44:06,0,2,0.093,0.565,0.343,0.7345
"Cindy, that is cool. Thanks for giving us a chance to help. ^JR",2018-02-06 11:43:43,0,2,0.0,0.363,0.637,0.8834
"Danica, have you been able to get on a flight? ^NJ",2018-02-06 11:43:40,0,1,0.0,1.0,0.0,0.0
I'm starting to worry that companies don't love like people do. But I'll keep trying. There must be some company that is attracted to me.,2018-02-06 11:42:49,1,1,0.26,0.653,0.087,-0.6786
Thanks for charging me for a checked bag and then losing it @ united,2018-02-06 11:41:29,0,3,0.15,0.52,0.329,0.4767
"Hey Hans, we're sorry to hear about your seat. Can you please DM us with your flight and seat number. Please feel free to include a picture or any further details. ^RYhttps://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-06 11:41:20,0,1,0.036,0.712,0.252,0.7845
". @ united doesn’t discriminate against blind people with guide dogs. @ Delta, why can’t you be more like them?",2018-02-06 11:41:04,2,2,0.121,0.628,0.251,0.4391
". @ united, thank you for not discriminating against blind people with guide dogs in your new travel policy! https://nfb.org/national-federation-blind-applauds-united-airlines-prudent-service-animal-policy-0 …",2018-02-06 11:40:37,3,1,0.0,0.656,0.344,0.7814
"Feel your frustration Matt. I have had so many problems with them, I will drive if I have to rather than fly United! They SUCK!",2018-02-06 11:40:11,0,0,0.331,0.579,0.09,-0.8174
United Airlines makes a big tweak in its basic economy fare http://bizj.us/1phmxr,2018-02-06 11:40:00,0,0,0.0,0.781,0.219,0.4215
I want to say # thanks to the # baggagehandlers @ united for taking care of my bags every time I… https://www.instagram.com/p/Be3gYkChpmy/,2018-02-06 11:39:41,0,0,0.0,0.579,0.421,0.8481
Try being positive if that's possible. People are always so quick to be negative. Life happens sometimes,2018-02-06 11:39:33,0,1,0.166,0.673,0.161,-0.0258
Looking fancy! ^NJ,2018-02-06 11:39:25,0,1,0.0,1.0,0.0,0.0
"I agree. Need to be able to autofill with a password manager in order to prevent password reuse. Btw, @ Burp_Suite doesn't help much, by calling ""Password field with autocomplete enabled"" a low severity vulnerability. :P",2018-02-06 11:39:07,0,0,0.162,0.674,0.164,0.0194
Thank you. That's what I needed to know.,2018-02-06 11:38:59,0,0,0.0,0.706,0.294,0.3612
"Hi, Christopher. You can find more information on Complimentary Premier Upgrades here: http://bit.ly/1JqYnyf . ^KF",2018-02-06 11:38:57,0,1,0.0,0.804,0.196,0.4877
Yasssss # unitedairlines @Newark Liberty International Airport https://www.instagram.com/p/Be3gTMEhi2w/,2018-02-06 11:38:41,0,0,0.0,0.638,0.362,0.5267
Hey there! We strive to ease the stress of delays whenever we can. We see you arrived in RST earlier this morning; we appreciate your patience. Is there anything else we can do for you? ^RY,2018-02-06 11:38:33,0,1,0.068,0.799,0.133,0.4003
Hello @ united I am just trying to make sure my ducks are in a row. Can you please confirm on the whereabouts of my luggage?,2018-02-06 11:38:28,0,0,0.0,0.73,0.27,0.7506
GO TEAM USA!!! 2018 Olympics # United # UnitedAirlines # Olympics2018pic.twitter.com/kkq12gOvHE,2018-02-06 11:38:11,0,1,0.0,0.656,0.344,0.5684
"@ united is partnering with @ msudenver for a ""first in the nation"" program to create a pipeline of new pilots: https://www.bizjournals.com/denver/news/2018/02/06/united-airlines-msu-denver-partner-to-create-new.html?ana=e_me_set1&s=newsletter&ed=2018-02-06&u=ugiEzeujNYSJ0dpFZ5iFnF7bJ%2Ff&t=1517934796&j=79845681 … via @ ESealoverDenBiz # AvGeek",2018-02-06 11:38:01,0,1,0.0,0.795,0.205,0.5994
"The only thing worse than @ united s security policy, is their password reset policy. Incredibly unsafe, designed by somebody who is ignorant of discrete/combinatorial math.",2018-02-06 11:37:50,2,7,0.171,0.658,0.171,-0.0
"Portland, Oregon to Amsterdam, Netherlands for only $382 roundtrip with @ united. http://www.secretflying.com/posts/non-stop-portland-amsterdam-netherlands-533-roundtrip/ …pic.twitter.com/Bc32cn4SGf",2018-02-06 11:37:38,2,5,0.0,0.797,0.203,0.4215
It’s Europe. You don’t need a pelican. Just tape Shit on the walls,2018-02-06 11:37:22,0,1,0.247,0.753,0.0,-0.5574
We encourage you to bring a health certificate on board that was obtained within 10 days of travel. ^TP,2018-02-06 11:36:00,0,1,0.0,0.837,0.163,0.5106
@ united bummed about this flight delay here in DEN # UA1949,2018-02-06 11:35:12,0,0,0.176,0.611,0.214,0.128
...heard # ReptilianJayZ shapeshifted in United Airlines business class flight....hundreds tweeted then tweets were deleted all of a suddden....,2018-02-06 11:33:56,2,2,0.0,0.851,0.149,0.4215
@ united not available to make reservations with the prices given by their own website? # CustomerExperience # UnitedAirlines pic.twitter.com/jAjE5Zr4hF,2018-02-06 11:33:54,0,0,0.0,0.851,0.149,0.4215
"We feel how frustrated you are with these experiences, Kayla. We apologize for the wait and lack of updates. What's your flight number today? ^AD",2018-02-06 11:32:56,0,2,0.194,0.714,0.092,-0.6124
"RT @ joesentme: While the Dow Jones has gyrated wildly, shares of United Airlines have been going straight down since the disastrous Jan 23 earnings call. Since then, United Continental Holdings is down 20 percent (as of 1:30pm today). @ meetingstoday",2018-02-06 11:32:48,1,0,0.082,0.714,0.204,0.5859
"Hi Lee, it looks like a bag delivery order was made so it should be coming to you today. ^NJ",2018-02-06 11:32:47,0,2,0.0,0.878,0.122,0.3612
"It's okay, Benjamin. Eventually you'll get it. ^EB",2018-02-06 11:32:37,0,2,0.0,0.787,0.213,0.2263
WHAT?? 33? i would demand compensation,2018-02-06 11:32:21,0,0,0.338,0.662,0.0,-0.2593
Hi there. Please let us know if you need any assistance in DM. ^KFhttps://twitter.com/messages/compose?recipient_id=260907612 …,2018-02-06 11:31:16,0,2,0.0,0.85,0.15,0.3182
@ united 893 heavy departs # SanFrancisco @ flySFO bound for Seoul with members of @ TeamUSA onboard! Good luck at the games this year! # Avgeek # Aviation # UnitedAirlines # Olympicspic.twitter.com/IwkrKNOvgt,2018-02-06 11:30:49,7,40,0.0,0.703,0.297,0.8513
United Airlines: Carlos Rangel Bosque es el nuevo gerente general para Perú http://ow.ly/YDO350gowLx,2018-02-06 11:30:29,0,0,0.0,0.811,0.189,0.4215
We love this feel-good story about JASC Investor member @ united : United Airlines pulls # Olympics surprise to prove it's a caring carrier https://www.bizjournals.com/chicago/news/2018/02/01/united-airlines-pulls-olympics-surprise.html … via @ ChiBizJournal # WinterOlympics,2018-02-06 11:30:24,1,3,0.0,0.557,0.443,0.9337
"We're very sorry to hear this, but we appreciate you letting us know your experience. We'll work to continue bettering this product on board. ^EB",2018-02-06 11:30:06,0,1,0.047,0.826,0.127,0.5029
Hope it gets fixed!,2018-02-06 11:28:04,0,0,0.0,0.484,0.516,0.4926
Sigh.,2018-02-06 11:27:47,0,0,0.0,0.0,1.0,0.0258
Not my first rodeo and I’ve yet to find that balance,2018-02-06 11:27:30,0,0,0.0,1.0,0.0,0.0
We'd be happy to take a look at your reservation to see what options you have. Feel free to DM the confirmation number. ^EB https://twitter.com/messages/compose?recipient_id=260907612 …,2018-02-06 11:27:27,0,1,0.0,0.717,0.283,0.8074
pic.twitter.com/NAneQIIKKu,2018-02-06 11:27:11,0,0,0.0,1.0,0.0,0.0
no carry on,2018-02-06 11:26:50,0,0,0.524,0.476,0.0,-0.296
One is a work pelican,2018-02-06 11:26:13,0,0,0.0,1.0,0.0,0.0
Hi there. Thanks for notifying us on your experience. Can you please DM your confirmation number and more details? We'd like to take a look. ^EB https://twitter.com/messages/compose?recipient_id=260907612 …,2018-02-06 11:25:34,0,1,0.0,0.696,0.304,0.8236
"Hey Natalie, we're concerned about your situation. Please DM your confirmation number so we can better understand what's going on? ^AD https://twitter.com/messages/compose?recipient_id=260907612 …",2018-02-06 11:25:28,0,1,0.0,0.727,0.273,0.7289
@ GrahamNeilList4 possibly the only ones to have ever checked a hedgehog?,2018-02-06 11:24:46,0,0,0.0,1.0,0.0,0.0
"Hey Beth, which flight are you on today? ^TP",2018-02-06 11:24:32,0,1,0.0,1.0,0.0,0.0
@ united y’all ain’t shit,2018-02-06 11:24:26,0,0,0.429,0.238,0.333,-0.2023
Should change your name to “operational difficulties”,2018-02-06 11:23:59,0,0,0.0,1.0,0.0,0.0
